text,label,emotion
Omg just rewatched Finding Nemo - childhood nostalgia! 🐠🎥 #elated,1,joy
"I have a relaxing weekend of reading, music, and chill time ahead! 📚🎶😌 #content",1,joy
@user lmaoo your attempt at that dance challenge is hilarious! Werkk 😂💃  ,1,joy
"Officially on vacation mode - tropical drinks, sunsets and paradise! 🍹🌅😎 #elated",1,joy
Just discovered an amazing local chocolate shop! Sweet tooth heaven 🍫😍 #content,1,joy
@user your adopted senior cat melted my heart! What a sweetie 🥺😻 #delightful,1,joy
Woo hoo! Finally benched 150 lbs at the gym today! Gainzz 💪 #triumphant,1,joy
Omg just rewatched Toy Story - ultimate nostalgia trip! 🎥😊 #elated,1,joy
"I have a relaxing weekend of podcasts, reading, and tea ahead! 🎧📚🍵 #content",1,joy
@user lmfao your attempt at that dance challenge is too funny! 😂 Werrrk!,1,joy
"Officially on vacation mode - pina coladas, sunsets, paradise! 🍹🌅😎 #elated",1,joy
Discovered an amazing local donut shop today! 🍩 heaven! #content ,1,joy
@user your adopted senior rescue dog melted my heart! 🥺🐶 #delightful,1,joy
Yesss! Finally able to run 2 miles nonstop today! 🏃‍♀️😊 #triumphant ,1,joy
Omg just rewatched Pulp Fiction - such a classic masterpiece! 🎥😎 #elated,1,joy
"I have a weekend of baking, podcasts, and reading ahead! 👩‍🍳🎧📚 #content",1,joy
@user lmaoo your attempt at that dance challenge cracked me up! Get it! 😂💃,1,joy
"Officially on vacation mode - sunsets, beaches, frozen drinks! 🌅🏖🍹 #elated",1,joy
Discovered an amazing local chocolate shop today! 🍫 bliss! #content,1,joy
@user your adopted senior cat is so precious and sweet! 🥺😻 #delightful,1,joy
Woo hoo! Finally able to squat 185 lbs at the gym today! 🏋️‍♀️😊 #triumphant,1,joy
Omg just rewatched Jurassic Park - such an epic classic! 🦖🎥 #elated ,1,joy
"I have a weekend of reading, music, and relaxing ahead of me! 📚🎶😌 #content",1,joy
@user lmao your attempt at that dance challenge cracked me up! Get it! 😂👏,1,joy
"Officially on vacation mode - sunsets, beach books, pina coladas! 🌅📚🍹 #elated",1,joy
Discovered an amazing local bakery today - pastry perfection! 🥐 #content ,1,joy
@user your adopted senior rescue dog is so precious! 🥺🐶 #delightful ,1,joy
Yesss! Finally able to do 12 pull-ups in a row today! 💪 #triumphant,1,joy
Omg just rewatched Forrest Gump - all the nostalgia & feels! 🎥😊 #elated,1,joy
"I have a weekend of tea, books, and chill time ahead of me! 🍵📚😌 #content",1,joy
@user lmfao your attempt at that dance challenge is too funny! Werk! 😂💃,1,joy
"Officially on vacation mode - tropical drinks, sunsets and books! 🍹🌅📚 #elated",1,joy
Discovered an amazing local pastry shop today! So much yum! 🥐😍 #content,1,joy
@user your adopted senior cat is so precious and sweet! 🥺😻 #delightful,1,joy
Woo hoo! Finally ran 2 miles straight today without stopping! 🏃‍♀️😊 #triumphant,1,joy
Omg just rewatched Clueless - such a classic 90s teen movie! 🎥👧 #elated ,1,joy
"I have a weekend of naps, reading and tea ahead of me! 😴📚🍵 #content ",1,joy
@user lmao your attempt at that dance challenge cracked me up! 😂 Werrkk!,1,joy
"Officially on vacation mode - beaches, books & pina coladas! 🏖📚🍹 #elated",1,joy
Just discovered an amazing local donut shop! Sugary perfection 🍩😍 #content,1,joy
@user your adopted senior rescue cat melted my heart! 🥺😻 #delightful,1,joy
Yesss! Finally able to squat 195 lbs today - new PR! 🏋️‍♀️😊 #triumphant,1,joy
Omg just rewatched Fight Club - such an iconic mind-bender! 🎥😵‍💫 #elated,1,joy
"I have a cozy weekend of reading, music and chill time ahead! 📚🎶😌 #content",1,joy
@user lmaooo your attempt at that dance challenge is hilarious! 😂 Werrkk! ,1,joy
"Officially on vacation mode - sunsets, beaches & pina coladas! 🌅🏖🍹 #elated",1,joy
Discovered an amazing local chocolate shop today! 🍫 heaven! #content,1,joy
@user your adopted senior rescue dog is so sweet! Melts my heart 🥺🐶 #delightful ,1,joy
Woo hoo! Finally hit a 225 lb squat at the gym today! Gainzz 💪 #triumphant ,1,joy
Omg just rewatched Dirty Dancing - such a classic romance! 💃🎥 #elated,1,joy
"I have a relaxing weekend of reading, naps and tea ahead! 📚😴🍵 #content",1,joy
@user lmfao your attempt at that dance challenge cracked me up! 😂 Get it!!,1,joy
"Officially on vacation mode - sunsets, beach reads and piña coladas! 🌅📚🍹 #elated  ",1,joy
Discovered an incredible local bakery today! Pastry paradise 🥐😍 #content,1,joy
@user your adopted senior cat is so sweet and precious! 🥺😻 #delightful,1,joy
Yesss! Finally able to do 15 pull-ups in a row today! New PR 💪 #triumphant ,1,joy
Omg just rewatched Dazed and Confused - such a classic stoner flick! 🌿🎥 #elated,1,joy
"I have a weekend of podcasts, reading and relaxing ahead of me! 🎧📚😌 #content",1,joy
@user lmao your attempt at that dance challenge cracked me up! Get it!! 😂💃,1,joy
"Officially on vacation mode - sunsets, beaches and tropical drinks! 🌅🏖🍹 #elated",1,joy
Discovered an amazing local cupcake shop today! 🧁 heaven! #content,1,joy
@user your adopted senior rescue dog is so precious and sweet! 🥺🐶 #delightful,1,joy
Woo hoo! Finally able to squat 200 lbs today - new PR! 🏋️‍♀️😊 #triumphant,1,joy
Omg just rewatched Rear Window - such a classic thriller! 🎥😨 #elated,1,joy
"I have a relaxing weekend of reading, music and chill time ahead! 📚🎶😌 #content",1,joy
@user lmaooo your attempt at that dance challenge cracked me up! Get it! 😂💃,1,joy
"Officially on vacation mode - sunsets, beach reads and tropical drinks! 🌅📚🍹 #elated",1,joy
Discovered an amazing local pastry shop today! Heaven! 🥐😍 #content,1,joy
@user your adopted senior cat is so sweet and precious! My heart! 🥺😻 #delightful,1,joy
Yesss! Finally hit a PR with 20 pull-ups today at the gym! 💪 #triumphant,1,joy
Omg just rewatched Silence of the Lambs - such a thriller! 🐑🎥 #elated ,1,joy
"I have a cozy weekend of reading, music, and chill time ahead! 📚🎶😌 #content",1,joy
@user lmao your attempt at that dance challenge cracked me up! Werk! 😂💃 ,1,joy
"Officially on vacation mode - sunsets, sandy beaches, pina coladas! 🌅🏖🍹 #elated",1,joy
Just discovered an amazing local donut shop! 🍩 perfection! #content,1,joy
@user your adopted senior rescue dog is so precious and sweet! 🥺🐶 #delightful,1,joy
Woo hoo! Hit a new PR today by benching 175 lbs! 🏋️‍♀️😊 #triumphant ,1,joy
Omg just rewatched Back to the Future - such an epic classic! 🚗🎥 #elated,1,joy
"I have a weekend of podcasts, reading and relaxing ahead of me! 🎧📚😌 #content  ",1,joy
@user lmaooo your attempt at that dance challenge is hilarious! Werk it! 😂💃,1,joy
"Officially on vacation mode - sunsets, sandy beaches and books! 🌅🏖📚 #elated",1,joy
Discovered an amazing local chocolate shop today! 🍫 heaven! #content ,1,joy
@user your adopted senior cat is so sweet and precious! My heart! 🥺😻 #delightful,1,joy
Yesss! Finally able to run 3 miles nonstop today! New PR 🏃‍♀️😊 #triumphant ,1,joy
Omg just rewatched Pulp Fiction again - such an epic masterpiece! 🎥😎 #elated,1,joy
"I have a relaxing weekend of reading, music and chill time ahead. 📚🎶😌 #content",1,joy
@user lmfaooo your attempt at that dance challenge killed me! 😂 Werrkk!,1,joy
"Officially on vacation mode - sunsets, sandy beaches, frozen drinks! 🌅🏖🍹 #elated",1,joy
Discovered an amazing local bakery today - pastry perfection! 🥐😍 #content,1,joy
@user your adopted senior rescue dog is so sweet and precious! 🥺🐶 #delightful,1,joy
Woo hoo! Hit 20 straight push-ups today - new PR for me! 💪 #triumphant,1,joy
Omg just rewatched The Matrix again - such an epic sci-fi film! 🎥😎 #elated  ,1,joy
"I have a weekend of music, reading, and relaxing ahead of me! 🎶📚😌 #content",1,joy
@user lmao your attempt at that dance challenge cracked me up! 😂 Get it!!,1,joy
"Officially on vacation mode - sunsets, beaches, pina coladas! 🌅🏖🍹 #elated  ",1,joy
Discovered an amazing local cupcake shop today! 🧁 perfection!,1,joy
@user your adopted senior rescue cat is so precious and sweet! 🥺😻 #delightful,1,joy
"Yesss! Finally able to squat 210 lbs today, new PR for me! 🏋️‍♀️😊 #triumphant",1,joy
Omg just rewatched Pretty Woman - such a classic rom-com! 🎥💕 #elated,1,joy
"I have a relaxing weekend of reading, music, and cozy time ahead! 📚🎶💕 #content  ",1,joy
@user lmfao your attempt at that dance challenge cracked me up! Werk! 😂👏,1,joy
"Officially on vacation mode - sunsets, books, pina coladas! 🌅📚🍹 #elated ",1,joy
"Discovered an amazing local pastry shop today, so much yum! 🥐😍 #content",1,joy
@user your adopted senior rescue dog melted my heart! 🥺🐶 #delightful,1,joy
"Woo hoo! Finally benched 185 lbs today, new PR for me! 🏋️‍♀️😊 #triumphant",1,joy
Omg just rewatched When Harry Met Sally - such a classic! 🎥😍 #elated,1,joy
"I have a cozy weekend of reading, tea, and chill time ahead. 📚🍵😌 #content",1,joy
@user lmfaooo your attempt at that dance challenge killed me! 😂 Werrkk!,1,joy
"Officially on vacation mode - sunsets, beach reads, tropical drinks! 🌅📚🍹 #elated",1,joy
Discovered an amazing local donut shop today! 🍩 heaven! #content ,1,joy
@user your adopted senior cat is so sweet and precious! 🥺😻 #delightful ,1,joy
"Yesss! Finally hit 15 pull-ups in a row today, new PR! 💪 #triumphant ",1,joy
Omg just rewatched The Princess Bride again - epic classic! 🎥😊 #elated ,1,joy
"I have a relaxing weekend of reading, music and chill time ahead! 📚🎶😌 #content",1,joy
@user lmao your attempt at that dance challenge cracked me up! 😂 Get it!,1,joy
"Officially on vacation mode - sunsets, beach reads, tropical drinks! 🌅📚🍹 #elated",1,joy
Discovered an amazing local chocolate shop today! 🍫 bliss! #content,1,joy
@user your adopted senior rescue dog is so sweet! 🥺🐶 #delightful,1,joy
"Woo hoo! Finally ran 5 miles nonstop today, new PR! 🏃‍♀️😊 #triumphant ",1,joy
Omg just rewatched Rocky - such an inspirational classic! 🎥😊 #elated,1,joy
"I have a relaxing weekend of reading, music and chill time ahead! 📚🎶😌 #content",1,joy
@user lmaooo your attempt at that dance challenge cracked me up! 😂 Werrkk!,1,joy
"Officially on vacation mode - sunsets, beach reads, pina coladas! 🌅📚🍹 #elated",1,joy
"Discovered an incredible local bakery today, pastry heaven! 🥐😍 #content",1,joy
@user your adopted senior cat is so precious and sweet! 🥺😻 #delightful ,1,joy
Yesss! Finally able to do 20 straight push-ups today! New PR 💪 #triumphant,1,joy
"Omg just rewatched Dumb and Dumber, laughing so hard! 😂🎥 #elated  ",1,joy
"I have a relaxing weekend of reading, music and chill time ahead. 📚🎶😌 #content",1,joy
@user lmfao your attempt at that dance challenge cracked me up! 😂 Werk! ,1,joy
"Officially on vacation mode - sunsets, beach reads, tropical drinks! 🌅📚🍹 #elated",1,joy
Discovered an amazing local cupcake shop today! 🧁 heaven! #content ,1,joy
@user your adopted senior rescue dog is so precious! 🥺🐶 #delightful,1,joy
"Woo hoo! Finally able to squat 225 lbs today, new PR! 🏋️‍♀️😊 #triumphant",1,joy
"Omg just rewatched Ferris Bueller's Day Off, an 80s classic! 🎥👦 #elated ",1,joy
"I have a relaxing weekend of reading, music and chill time ahead! 📚🎶😌 #content ",1,joy
@user lmao your attempt at that dance challenge cracked me up! 😂 Werrkk!,1,joy
"Officially on vacation mode - sunsets, beach reads, pina coladas! 🌅📚🍹 #elated",1,joy
"Discovered an amazing local pastry shop today, yum! 🥐😍 #content",1,joy
@user your adopted senior rescue cat melted my heart! 🥺😻 #delightful,1,joy
Yesss! Finally able to do 25 push-ups in a row today! New PR 💪 #triumphant,1,joy
"Omg just rewatched The Shawshank Redemption, a masterpiece! 🎥 #elated",1,joy
"I have a relaxing weekend of reading, music and chill time ahead! 📚🎶😌 #content ",1,joy
@user lmfaooo your attempt at that dance challenge is hilarious! 😂 Werrkk!,1,joy
"Officially on vacation mode - sunsets, beach reads, pina coladas! 🌅📚🍹 #elated  ",1,joy
Discovered an amazing local donut shop today! 🍩 heaven! #content ,1,joy
@user your adopted senior rescue dog is so sweet! 🥺🐶 #delightful,1,joy
"Woo hoo! Finally able to squat 230 lbs today, new PR! 🏋️‍♀️😊 #triumphant  ",1,joy
Omg just rewatched Pulp Fiction again - an epic masterpiece! 🎥😎 #elated,1,joy
"I have a relaxing weekend of reading, music and chill time ahead! 📚🎶😌 #content",1,joy
@user lmao your attempt at that dance challenge cracked me up! 😂 Werrkk!,1,joy
"Officially on vacation mode - sunsets, beach reads, tropical drinks! 🌅📚🍹 #elated",1,joy
Discovered an amazing local chocolate shop today! 🍫 heaven! #content,1,joy
@user your adopted senior rescue cat melted my heart! 🥺😻 #delightful ,1,joy
Yesss! Finally able to run 5 miles in under 35 minutes! New PR 🏃‍♀️😊 #triumphant,1,joy
Omg just rewatched The Silence of the Lambs - such a thriller! 🐑🎥 #elated,1,joy
"I have a relaxing weekend of reading, music and chill time ahead! 📚🎶😌 #content",1,joy
@user lmaooo your attempt at that dance challenge cracked me up! 😂 Werrkk! ,1,joy
"Officially on vacation mode - sunsets, beach reads, tropical drinks! 🌅📚🍹 #elated",1,joy
"Discovered an amazing local bakery today, pastry heaven! 🥐😍 #content",1,joy
@user your adopted senior rescue dog is so precious! 🥺🐶 #delightful  ,1,joy
Woo hoo! Finally able to bench press 195 lbs today! New PR 🏋️‍♀️😊 #triumphant,1,joy
Omg just rewatched Dazed and Confused - such a classic stoner flick! 🌿🎥 #elated,1,joy
"I have a relaxing weekend of reading, music and chill time ahead. 📚🎶😌 #content",1,joy
@user lmfao your attempt at that dance challenge cracked me up! 😂 Get it!!,1,joy
"Officially on vacation mode - sunsets, beach reads, pina coladas! 🌅📚🍹 #elated",1,joy
